gene,kegg_id,pathway_id,pathway_name
EZR,hsa:7430,path:hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
EZR,hsa:7430,path:hsa04971,Gastric acid secretion - Homo sapiens (human)
EZR,hsa:7430,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
EZR,hsa:7430,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
EZR,hsa:7430,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
F10,hsa:2159,path:hsa04610,Complement and coagulation cascades - Homo sapiens (human)
F2RL1,hsa:2150,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
F2RL1,hsa:2150,path:hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
F2RL1,hsa:2150,path:hsa05143,African trypanosomiasis - Homo sapiens (human)
F7,hsa:2155,path:hsa04610,Complement and coagulation cascades - Homo sapiens (human)
FAS,hsa:355,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
FAS,hsa:355,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
FAS,hsa:355,path:hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
FAS,hsa:355,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
FAS,hsa:355,path:hsa04210,Apoptosis - Homo sapiens (human)
FAS,hsa:355,path:hsa04217,Necroptosis - Homo sapiens (human)
FAS,hsa:355,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
FAS,hsa:355,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
FAS,hsa:355,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
FAS,hsa:355,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
FAS,hsa:355,path:hsa04940,Type I diabetes mellitus - Homo sapiens (human)
FAS,hsa:355,path:hsa05010,Alzheimer disease - Homo sapiens (human)
FAS,hsa:355,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
FAS,hsa:355,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05142,Chagas disease - Homo sapiens (human)
FAS,hsa:355,path:hsa05143,African trypanosomiasis - Homo sapiens (human)
FAS,hsa:355,path:hsa05160,Hepatitis C - Homo sapiens (human)
FAS,hsa:355,path:hsa05161,Hepatitis B - Homo sapiens (human)
FAS,hsa:355,path:hsa05162,Measles - Homo sapiens (human)
FAS,hsa:355,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05164,Influenza A - Homo sapiens (human)
FAS,hsa:355,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
FAS,hsa:355,path:hsa05200,Pathways in cancer - Homo sapiens (human)
FAS,hsa:355,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
FAS,hsa:355,path:hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
FAS,hsa:355,path:hsa05330,Allograft rejection - Homo sapiens (human)
FAS,hsa:355,path:hsa05332,Graft-versus-host disease - Homo sapiens (human)
FAS,hsa:355,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
FASLG,hsa:356,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
FASLG,hsa:356,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
FASLG,hsa:356,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
FASLG,hsa:356,path:hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
FASLG,hsa:356,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
FASLG,hsa:356,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
FASLG,hsa:356,path:hsa04210,Apoptosis - Homo sapiens (human)
FASLG,hsa:356,path:hsa04217,Necroptosis - Homo sapiens (human)
FASLG,hsa:356,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
FASLG,hsa:356,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
FASLG,hsa:356,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
FASLG,hsa:356,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
FASLG,hsa:356,path:hsa04940,Type I diabetes mellitus - Homo sapiens (human)
FASLG,hsa:356,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
FASLG,hsa:356,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
FASLG,hsa:356,path:hsa05142,Chagas disease - Homo sapiens (human)
FASLG,hsa:356,path:hsa05143,African trypanosomiasis - Homo sapiens (human)
FASLG,hsa:356,path:hsa05160,Hepatitis C - Homo sapiens (human)
FASLG,hsa:356,path:hsa05161,Hepatitis B - Homo sapiens (human)
FASLG,hsa:356,path:hsa05162,Measles - Homo sapiens (human)
FASLG,hsa:356,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
FASLG,hsa:356,path:hsa05164,Influenza A - Homo sapiens (human)
FASLG,hsa:356,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
FASLG,hsa:356,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
FASLG,hsa:356,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
FASLG,hsa:356,path:hsa05200,Pathways in cancer - Homo sapiens (human)
FASLG,hsa:356,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
FASLG,hsa:356,path:hsa05320,Autoimmune thyroid disease - Homo sapiens (human)
FASLG,hsa:356,path:hsa05330,Allograft rejection - Homo sapiens (human)
FASLG,hsa:356,path:hsa05332,Graft-versus-host disease - Homo sapiens (human)
FASLG,hsa:356,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
FOS,hsa:2353,path:hsa01522,Endocrine resistance - Homo sapiens (human)
FOS,hsa:2353,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04210,Apoptosis - Homo sapiens (human)
FOS,hsa:2353,path:hsa04380,Osteoclast differentiation - Homo sapiens (human)
FOS,hsa:2353,path:hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04658,Th1 and Th2 cell differentiation - Homo sapiens (human)
FOS,hsa:2353,path:hsa04659,Th17 cell differentiation - Homo sapiens (human)
FOS,hsa:2353,path:hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04713,Circadian entrainment - Homo sapiens (human)
FOS,hsa:2353,path:hsa04725,Cholinergic synapse - Homo sapiens (human)
FOS,hsa:2353,path:hsa04728,Dopaminergic synapse - Homo sapiens (human)
FOS,hsa:2353,path:hsa04915,Estrogen signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04917,Prolactin signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
FOS,hsa:2353,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
FOS,hsa:2353,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
FOS,hsa:2353,path:hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
FOS,hsa:2353,path:hsa05031,Amphetamine addiction - Homo sapiens (human)
FOS,hsa:2353,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
FOS,hsa:2353,path:hsa05132,Salmonella infection - Homo sapiens (human)
FOS,hsa:2353,path:hsa05133,Pertussis - Homo sapiens (human)
FOS,hsa:2353,path:hsa05135,Yersinia infection - Homo sapiens (human)
FOS,hsa:2353,path:hsa05140,Leishmaniasis - Homo sapiens (human)
FOS,hsa:2353,path:hsa05142,Chagas disease - Homo sapiens (human)
FOS,hsa:2353,path:hsa05161,Hepatitis B - Homo sapiens (human)
FOS,hsa:2353,path:hsa05162,Measles - Homo sapiens (human)
FOS,hsa:2353,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
FOS,hsa:2353,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
FOS,hsa:2353,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
FOS,hsa:2353,path:hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
FOS,hsa:2353,path:hsa05200,Pathways in cancer - Homo sapiens (human)
FOS,hsa:2353,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
FOS,hsa:2353,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
FOS,hsa:2353,path:hsa05210,Colorectal cancer - Homo sapiens (human)
FOS,hsa:2353,path:hsa05224,Breast cancer - Homo sapiens (human)
FOS,hsa:2353,path:hsa05231,Choline metabolism in cancer - Homo sapiens (human)
FOS,hsa:2353,path:hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
FOS,hsa:2353,path:hsa05323,Rheumatoid arthritis - Homo sapiens (human)
FOS,hsa:2353,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
FOS,hsa:2353,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04150,mTOR signaling pathway - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04310,Wnt signaling pathway - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04360,Axon guidance - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04390,Hippo signaling pathway - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04519,Cadherin signaling - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04550,Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04916,Melanogenesis - Homo sapiens (human)
FZD3,hsa:7976,path:hsa04934,Cushing syndrome - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05010,Alzheimer disease - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05200,Pathways in cancer - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05217,Basal cell carcinoma - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05224,Breast cancer - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
FZD3,hsa:7976,path:hsa05226,Gastric cancer - Homo sapiens (human)
GAB1,hsa:2549,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
GAB1,hsa:2549,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
GAB1,hsa:2549,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
GAB1,hsa:2549,path:hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
GAB1,hsa:2549,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
GAB1,hsa:2549,path:hsa05100,Bacterial invasion of epithelial cells - Homo sapiens (human)
GAB1,hsa:2549,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
GAB1,hsa:2549,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
GAB1,hsa:2549,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
GAB1,hsa:2549,path:hsa05226,Gastric cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04064,NF-kappa B signaling pathway - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04110,Cell cycle - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04210,Apoptosis - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa04218,Cellular senescence - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05200,Pathways in cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05210,Colorectal cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05213,Endometrial cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05214,Glioma - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05216,Thyroid cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05217,Basal cell carcinoma - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05218,Melanoma - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05224,Breast cancer - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
GADD45A,hsa:1647,path:hsa05226,Gastric cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04110,Cell cycle - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04150,mTOR signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04310,Wnt signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04340,Hedgehog signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04360,Axon guidance - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04390,Hippo signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04510,Focal adhesion - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04518,Integrin signaling - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04519,Cadherin signaling - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04550,Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04728,Dopaminergic synapse - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04910,Insulin signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04916,Melanogenesis - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04917,Prolactin signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04931,Insulin resistance - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04934,Cushing syndrome - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
GSK3B,hsa:2932,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05010,Alzheimer disease - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05020,Prion disease - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05131,Shigellosis - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05135,Yersinia infection - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05160,Hepatitis C - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05162,Measles - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05200,Pathways in cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05210,Colorectal cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05213,Endometrial cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05215,Prostate cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05217,Basal cell carcinoma - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05224,Breast cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05226,Gastric cancer - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
GSK3B,hsa:2932,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa00230,Purine metabolism - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa01100,Metabolic pathways - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04540,Gap junction - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04611,Platelet activation - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04713,Circadian entrainment - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04730,Long-term depression - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04924,Renin secretion - Homo sapiens (human)
GUCY1A2,hsa:2977,path:hsa04970,Salivary secretion - Homo sapiens (human)
HGF,hsa:3082,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
HGF,hsa:3082,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
HGF,hsa:3082,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
HGF,hsa:3082,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
HGF,hsa:3082,path:hsa04020,Calcium signaling pathway - Homo sapiens (human)
HGF,hsa:3082,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
HGF,hsa:3082,path:hsa04510,Focal adhesion - Homo sapiens (human)
HGF,hsa:3082,path:hsa04518,Integrin signaling - Homo sapiens (human)
HGF,hsa:3082,path:hsa05144,Malaria - Homo sapiens (human)
HGF,hsa:3082,path:hsa05200,Pathways in cancer - Homo sapiens (human)
HGF,hsa:3082,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
HGF,hsa:3082,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
HGF,hsa:3082,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
HGF,hsa:3082,path:hsa05218,Melanoma - Homo sapiens (human)
HGF,hsa:3082,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
HGF,hsa:3082,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
HGF,hsa:3082,path:hsa05226,Gastric cancer - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa04137,Mitophagy - animal - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa04140,Autophagy - animal - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa04148,Efferocytosis - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa04659,Th17 cell differentiation - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05200,Pathways in cancer - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05231,Choline metabolism in cancer - Homo sapiens (human)
HIF1A,hsa:3091,path:hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
HRAS,hsa:3265,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
HRAS,hsa:3265,path:hsa01522,Endocrine resistance - Homo sapiens (human)
HRAS,hsa:3265,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
HRAS,hsa:3265,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
HRAS,hsa:3265,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
HRAS,hsa:3265,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
